item,itemLabel,rank,pob,pobLabel,hasCountry,hasAdmin,hasref,refitem,exurl,wmurl,wmproj
Q3318869,Mohamed Vall Ould Bellal,NormalRank,Q2579658,Magta-Lahjar,true,true,false,,,,
Q3571335,Yahya Ould Hademine,NormalRank,Q986057,Timbedra,true,true,true,false,false,false,true
Q4118153,Mohamed Mahmoud Ould Mohamedou,NormalRank,Q735645,Atar,true,true,true,false,false,false,true
Q440509,Moulaye Ould Mohamed Laghdaf,NormalRank,Q752257,Néma,true,true,true,false,false,false,true
Q451521,Ely Ould Mohamed Vall,NormalRank,Q3688,Nouakchott,true,true,true,false,false,false,true
Q4695972,Ahmed Ould Sid'Ahmed,NormalRank,Q757041,Tidjikja,true,true,true,false,false,false,true
Q5208703,Dah Ould Abdi,,,,,,false,,,,
Q56064138,Hamadi Ould Meimou,,,,,,false,,,,
Q56064168,Isselkou Ould Ahmed Izid Bih,,,,,,false,,,,
Q5715910,Baba Ahmed Ould Sidi Mohamed,,,,,,false,,,,
Q58014343,Mohamed Salem Ould Béchir,NormalRank,Q850435,Hodh El Gharbi Region,true,true,true,false,false,false,true
Q608538,Mohamed Saleck Ould Mohamed Lemine,NormalRank,Q492778,Kiffa,true,true,true,false,false,false,true
Q6891015,Mohamed Ali Ould Sidi Mohamed,,,,,,false,,,,
Q6891431,Mohamed Ould Tolba,,,,,,false,,,,
Q712775,Sidi Mohamed Ould Boubacar,NormalRank,Q735645,Atar,true,true,true,false,false,false,true
Q773245,Sghair Ould M'Bareck,NormalRank,Q752257,Néma,true,true,true,false,false,false,true
Q98137599,Mohamed Ould Bilal,NormalRank,Q861580,Rosso,true,true,true,false,false,true,true
