@@,item,itemlabel,position,positionlabel,startdate,enddate,psid
->,Q98137599,Mohamed Ould Bilal,Q30101469,Prime Minister,2020-08-06->2022-04-01,,Q98137599-669c0c06-4e6e-6408-cc2b-e4f469df6f47
