pageid,title,wikidata,label
9973276,Mohamed Ali Ould Sidi Mohamed,Q6891015,Mohamed Ali Ould Sidi Mohamed
17303580,Yahya Ould Ahmed El Waghef,Q1371357,Yahya Ould Ahmed El Waghef
18861365,Moulaye Ould Mohamed Laghdaf,Q440509,Moulaye Ould Mohamed Laghdaf
41224592,Naha Mint Mouknass,Q12194248,Naha Mint Mouknass
61110942,Mohamed Ould Ghazouani,Q12241106,Mohamed Ould Ghazouani
64796444,Mohamed Ould Bilal,Q98137599,Mohamed Ould Bilal
