who,position,positionLabel,startDate,endDate,replaces,replacesLabel,replacedBy,replacedByLabel,posidx
17303580,List of prime ministers of Mauritania,11th Prime Minister of Mauritania,2008-05-06,2008-08-06,Q184941,Zeine Ould Zeidane,Q440509,Moulaye Ould Mohamed Laghdaf,0
