who,position,positionLabel,startDate,endDate,replaces,replacesLabel,replacedBy,replacedByLabel,posidx
41224592,,,,,,,,,0
41224592,Ministry of Foreign Affairs (Mauritania),Minister for Foreign Affairs and Cooperation,2009-08-05,2011-03-22,Q4118153,Mohamed Mahmoud Ould Mohamedou,Q3126304,Hamadi Ould Baba Ould Hamadi,1
